Category,Product Name,Eco Score,Tip
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,C,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,C,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,B,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,B,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,A,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,D,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,C,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,A,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,A,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,B,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,B,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,B,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,C,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,B,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,D,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,C,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,C,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,A,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,B,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,D,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,D,Pick brands that avoid microplastics.
Personal Care,Conditioner,D,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,C,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,D,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,C,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,A,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,C,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,C,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,B,Pick brands that avoid microplastics.
Personal Care,Conditioner,B,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,B,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,D,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,A,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,C,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,B,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,C,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,A,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,B,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,C,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,A,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,C,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,A,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,B,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,D,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,D,Pick brands that avoid microplastics.
Personal Care,Conditioner,D,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,A,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,A,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,A,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,D,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,B,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,D,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,D,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,D,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,A,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,D,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,C,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,B,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,B,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,D,Pick brands that avoid microplastics.
Personal Care,Conditioner,D,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,C,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,A,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,C,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,B,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,B,Pick brands that avoid microplastics.
Personal Care,Conditioner,B,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,C,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,A,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,D,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,D,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,B,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,D,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,B,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,D,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,A,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,C,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,D,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,B,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,D,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,D,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,C,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,C,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,B,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,B,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,B,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,D,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,D,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,B,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,C,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,C,Pick brands that avoid microplastics.
Personal Care,Conditioner,B,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,A,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,A,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,A,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,B,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,B,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,A,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,B,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,D,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,D,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,C,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,C,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,C,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,C,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,D,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,B,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,A,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,B,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,A,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,B,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,D,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,D,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,D,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,D,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,D,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,C,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,C,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,A,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,C,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,C,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,A,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,C,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,B,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,B,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,C,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,C,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,B,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,C,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,A,Pick brands that avoid microplastics.
Personal Care,Conditioner,D,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,A,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,B,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,A,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,A,Choose sanitizers with natural ingredients.
Personal Care,Shampoo,C,Use sulfate-free shampoos with biodegradable packaging.
Personal Care,Soap,A,Opt for bar soaps with minimal plastic wrapping.
Personal Care,Toothpaste,D,Try toothpaste tablets instead of plastic tubes.
Personal Care,Face Wash,B,Pick brands that avoid microplastics.
Personal Care,Conditioner,A,Choose refillable conditioner bottles to reduce waste.
Personal Care,Lotion,D,Look for organic and cruelty-free lotions.
Personal Care,Deodorant,A,Use aluminum-free and natural deodorants.
Personal Care,Hair Brush,D,Buy brushes made from bamboo instead of plastic.
Personal Care,Razor,B,Use safety razors with replaceable blades.
Personal Care,Hand Sanitizer,B,Choose sanitizers with natural ingredients.
