Category,Product Name,Eco Score
Automotive,Toyota Prius 9328,4
Automotive,Ford Mustang Mach-E 2617,2
Automotive,Chevrolet Bolt EV 4387,10
Automotive,Nissan Leaf 469,3
Automotive,Nissan Leaf 8955,4
Automotive,BMW i4 6913,7
Automotive,Tesla Model 3 4455,5
Automotive,BMW i4 2480,7
Automotive,Ford Mustang Mach-E 4239,7
Automotive,Nissan Leaf 4277,3
Automotive,Tesla Model 3 3089,10
Automotive,Chevrolet Bolt EV 5554,2
Automotive,Nissan Leaf 3673,1
Automotive,Chevrolet Bolt EV 1385,5
Automotive,Tesla Model 3 350,2
Automotive,Chevrolet Bolt EV 3659,6
Automotive,Chevrolet Bolt EV 3782,4
Automotive,Toyota Prius 7254,4
Automotive,BMW i4 8356,1
Automotive,BMW i4 2778,8
Automotive,BMW i4 1112,7
Automotive,Chevrolet Bolt EV 9724,4
Automotive,Toyota Prius 8451,6
Automotive,Nissan Leaf 2889,9
Automotive,Tesla Model 3 553,10
Automotive,Chevrolet Bolt EV 571,3
Automotive,Toyota Prius 8485,10
Automotive,Tesla Model 3 3434,3
Automotive,Nissan Leaf 3944,6
Automotive,Ford Mustang Mach-E 208,9
Automotive,Ford Mustang Mach-E 4234,6
Automotive,Chevrolet Bolt EV 6004,4
Automotive,Toyota Prius 8354,9
Automotive,Tesla Model 3 297,4
Automotive,Tesla Model 3 7827,6
Automotive,Toyota Prius 1085,5
Automotive,Ford Mustang Mach-E 9536,4
Automotive,Nissan Leaf 2992,4
Automotive,Toyota Prius 4394,2
Automotive,Chevrolet Bolt EV 6366,8
Automotive,Toyota Prius 8199,1
Automotive,Tesla Model 3 7280,10
Automotive,Chevrolet Bolt EV 541,4
Automotive,Nissan Leaf 439,1
Automotive,Nissan Leaf 9191,1
Automotive,Ford Mustang Mach-E 1000,6
Automotive,BMW i4 5855,9
Automotive,Tesla Model 3 7298,8
Automotive,BMW i4 3595,9
Automotive,Toyota Prius 3309,4
Automotive,Ford Mustang Mach-E 5467,2
Automotive,Ford Mustang Mach-E 6227,4
Automotive,Toyota Prius 3855,2
Automotive,Chevrolet Bolt EV 6461,4
Automotive,BMW i4 8310,8
Automotive,Chevrolet Bolt EV 8743,7
Automotive,Chevrolet Bolt EV 5539,5
Automotive,Nissan Leaf 3031,2
Automotive,Nissan Leaf 7432,2
Automotive,BMW i4 4369,1
Automotive,Tesla Model 3 519,6
Automotive,Tesla Model 3 3576,1
Automotive,BMW i4 710,3
Automotive,Ford Mustang Mach-E 8674,2
Automotive,Ford Mustang Mach-E 3426,5
Automotive,Tesla Model 3 6257,9
Automotive,BMW i4 7247,10
Automotive,Toyota Prius 3837,1
Automotive,Toyota Prius 9976,10
Automotive,Tesla Model 3 1299,5
Automotive,Tesla Model 3 7174,4
Automotive,Ford Mustang Mach-E 3262,2
Automotive,Nissan Leaf 1566,5
Automotive,Ford Mustang Mach-E 3047,9
Automotive,Tesla Model 3 978,10
Automotive,Ford Mustang Mach-E 4219,9
Automotive,Ford Mustang Mach-E 3181,9
Automotive,Tesla Model 3 7676,9
Automotive,Nissan Leaf 9812,7
Automotive,Nissan Leaf 2451,6
Automotive,Chevrolet Bolt EV 3841,7
Automotive,BMW i4 3162,8
Automotive,Toyota Prius 4675,3
Automotive,BMW i4 923,5
Automotive,Tesla Model 3 2854,10
Automotive,Toyota Prius 7661,2
Automotive,Chevrolet Bolt EV 178,1
Automotive,BMW i4 5546,9
Automotive,Chevrolet Bolt EV 592,9
Automotive,Ford Mustang Mach-E 3059,6
Automotive,Toyota Prius 4957,6
Automotive,Ford Mustang Mach-E 2499,1
Automotive,Nissan Leaf 7535,6
Automotive,Toyota Prius 1569,1
Automotive,Toyota Prius 6472,10
Automotive,Toyota Prius 7113,6
Automotive,Tesla Model 3 8216,4
Automotive,Chevrolet Bolt EV 2544,6
Automotive,Ford Mustang Mach-E 5524,7
Automotive,Nissan Leaf 8021,6
Automotive,Ford Mustang Mach-E 7066,7
Automotive,Nissan Leaf 9303,9
Automotive,Nissan Leaf 8567,6
Automotive,Nissan Leaf 406,3
Automotive,Nissan Leaf 7241,10
Automotive,Tesla Model 3 1697,10
Automotive,Toyota Prius 6056,9
Automotive,Chevrolet Bolt EV 1476,7
Automotive,Ford Mustang Mach-E 3633,10
Automotive,Chevrolet Bolt EV 8387,2
Automotive,Ford Mustang Mach-E 70,10
Automotive,BMW i4 6258,4
Automotive,BMW i4 213,9
Automotive,Ford Mustang Mach-E 8500,8
Automotive,BMW i4 9471,9
Automotive,Nissan Leaf 4000,4
Automotive,Toyota Prius 3212,10
Automotive,Toyota Prius 1127,5
Automotive,Ford Mustang Mach-E 1170,3
Automotive,Tesla Model 3 1837,3
Automotive,Tesla Model 3 4666,9
Automotive,Toyota Prius 3279,8
Automotive,Toyota Prius 9069,6
Automotive,Tesla Model 3 7097,7
Automotive,Ford Mustang Mach-E 6687,6
Automotive,Tesla Model 3 7853,10
Automotive,BMW i4 8816,7
Automotive,Ford Mustang Mach-E 4534,1
Automotive,Chevrolet Bolt EV 717,10
Automotive,Chevrolet Bolt EV 1534,7
Automotive,BMW i4 167,2
Automotive,Toyota Prius 4611,5
Automotive,Tesla Model 3 4503,2
Automotive,Chevrolet Bolt EV 4211,9
Automotive,BMW i4 5488,5
Automotive,Toyota Prius 9811,10
Automotive,Ford Mustang Mach-E 108,1
Automotive,Tesla Model 3 9192,5
Automotive,BMW i4 808,3
Automotive,BMW i4 2012,4
Automotive,Toyota Prius 2725,3
Automotive,Tesla Model 3 3937,5
Automotive,Tesla Model 3 2131,7
Automotive,Toyota Prius 4518,3
Automotive,BMW i4 5058,5
Automotive,BMW i4 7592,9
Automotive,Ford Mustang Mach-E 6223,4
Automotive,Toyota Prius 8326,1
Automotive,BMW i4 9042,4
Automotive,Nissan Leaf 999,6
Automotive,Ford Mustang Mach-E 9902,6
Automotive,Ford Mustang Mach-E 6912,7
Automotive,Tesla Model 3 8449,10
Automotive,Nissan Leaf 2461,3
Automotive,Ford Mustang Mach-E 4745,2
Automotive,Chevrolet Bolt EV 305,3
Automotive,Ford Mustang Mach-E 4402,3
Automotive,Chevrolet Bolt EV 9717,7
Automotive,BMW i4 9729,6
Automotive,Nissan Leaf 4621,2
Automotive,Tesla Model 3 3270,3
Automotive,Toyota Prius 3753,3
Automotive,BMW i4 6304,10
Automotive,Toyota Prius 1513,2
Automotive,Nissan Leaf 7943,7
Automotive,BMW i4 3176,3
Automotive,Nissan Leaf 8629,10
Automotive,Toyota Prius 7575,2
Automotive,Ford Mustang Mach-E 5971,2
Automotive,BMW i4 8870,8
Automotive,Toyota Prius 6510,3
Automotive,Tesla Model 3 1099,6
Automotive,BMW i4 2025,5
Automotive,Chevrolet Bolt EV 9914,9
Automotive,Toyota Prius 9796,6
Automotive,Chevrolet Bolt EV 7021,5
Automotive,Chevrolet Bolt EV 3317,4
Automotive,Chevrolet Bolt EV 473,9
Automotive,Nissan Leaf 6851,4
Automotive,Nissan Leaf 3075,9
Automotive,BMW i4 2738,6
Automotive,Tesla Model 3 6740,5
Automotive,BMW i4 7166,5
Automotive,Ford Mustang Mach-E 414,4
Automotive,Nissan Leaf 4088,6
Automotive,Nissan Leaf 6325,7
Automotive,Chevrolet Bolt EV 3780,7
Automotive,Toyota Prius 9110,2
Automotive,Ford Mustang Mach-E 4189,7
Automotive,Toyota Prius 712,2
Automotive,BMW i4 9613,3
Automotive,Tesla Model 3 4136,6
Automotive,Toyota Prius 3225,8
Automotive,BMW i4 5541,1
Automotive,Chevrolet Bolt EV 6705,8
Automotive,Toyota Prius 5007,7
Automotive,Tesla Model 3 3433,6
Automotive,Tesla Model 3 657,1
Automotive,BMW i4 9576,5
Automotive,Ford Mustang Mach-E 2723,1
Automotive,BMW i4 2793,9
Automotive,Ford Mustang Mach-E 5572,2
Automotive,Chevrolet Bolt EV 2242,10
Automotive,Ford Mustang Mach-E 7422,1
Automotive,Nissan Leaf 7633,3
Automotive,Tesla Model 3 9864,8
Automotive,Ford Mustang Mach-E 3642,10
Automotive,BMW i4 7174,2
Automotive,Tesla Model 3 4421,10
Automotive,Chevrolet Bolt EV 8461,3
Automotive,Nissan Leaf 8519,6
Automotive,Tesla Model 3 5581,5
Automotive,Nissan Leaf 1507,7
Automotive,Tesla Model 3 8278,10
Automotive,Tesla Model 3 6476,2
Automotive,BMW i4 8532,7
Automotive,Tesla Model 3 6970,7
Automotive,Toyota Prius 818,6
Automotive,Tesla Model 3 6596,6
Automotive,Toyota Prius 8656,10
Automotive,Ford Mustang Mach-E 9557,9
Automotive,Chevrolet Bolt EV 472,8
Automotive,Ford Mustang Mach-E 581,3
Automotive,Chevrolet Bolt EV 2646,5
Automotive,Tesla Model 3 3313,2
Automotive,Nissan Leaf 5655,10
Automotive,Toyota Prius 9085,8
Automotive,Ford Mustang Mach-E 9419,9
Automotive,BMW i4 3975,3
Automotive,BMW i4 5109,4
Automotive,Ford Mustang Mach-E 3861,2
Automotive,Toyota Prius 9200,8
Automotive,BMW i4 2274,6
Automotive,Ford Mustang Mach-E 4443,9
Automotive,Ford Mustang Mach-E 7506,7
Automotive,Tesla Model 3 8948,7
Automotive,Ford Mustang Mach-E 3077,10
Automotive,Toyota Prius 5439,8
Automotive,BMW i4 4244,6
Automotive,BMW i4 1422,2
Automotive,Toyota Prius 3902,2
Automotive,Toyota Prius 8747,2
Automotive,Ford Mustang Mach-E 8798,8
Automotive,BMW i4 5467,1
Automotive,BMW i4 8770,4
Automotive,Toyota Prius 676,1
Automotive,Ford Mustang Mach-E 3521,5
Automotive,Tesla Model 3 2361,3
Automotive,Toyota Prius 8204,6
Automotive,Toyota Prius 938,6
Automotive,BMW i4 4055,10
Automotive,Toyota Prius 5533,7
Automotive,BMW i4 4923,4
Automotive,Ford Mustang Mach-E 4120,10
Automotive,BMW i4 5404,8
Automotive,BMW i4 9880,4
Automotive,Toyota Prius 7473,10
Automotive,BMW i4 8340,8
Automotive,Nissan Leaf 3638,4
Automotive,Tesla Model 3 7243,5
Automotive,Ford Mustang Mach-E 814,5
Automotive,Nissan Leaf 2519,3
Automotive,Nissan Leaf 7846,4
Automotive,Tesla Model 3 1320,6
Automotive,Nissan Leaf 7745,7
Automotive,Ford Mustang Mach-E 328,7
Automotive,Chevrolet Bolt EV 22,3
Automotive,Toyota Prius 6950,2
Automotive,Toyota Prius 3870,8
Automotive,Nissan Leaf 3232,3
Automotive,Chevrolet Bolt EV 3263,5
Automotive,BMW i4 5073,7
Automotive,Toyota Prius 3922,6
Automotive,BMW i4 2447,4
Automotive,Nissan Leaf 8159,4
Automotive,Ford Mustang Mach-E 7373,1
Automotive,Tesla Model 3 9682,8
Automotive,Tesla Model 3 2960,2
Automotive,Ford Mustang Mach-E 8805,1
Automotive,BMW i4 611,5
Automotive,BMW i4 1893,8
Automotive,Toyota Prius 3604,5
Automotive,Chevrolet Bolt EV 6580,6
Automotive,BMW i4 7755,10
Automotive,Ford Mustang Mach-E 4337,4
Automotive,Ford Mustang Mach-E 433,10
Automotive,Ford Mustang Mach-E 8166,2
Automotive,Toyota Prius 3626,6
Automotive,Ford Mustang Mach-E 552,10
Automotive,Ford Mustang Mach-E 6412,8
Automotive,Nissan Leaf 3079,6
Automotive,Nissan Leaf 4435,10
Automotive,BMW i4 8218,6
Automotive,Nissan Leaf 5152,10
Automotive,Chevrolet Bolt EV 6916,9
Automotive,Chevrolet Bolt EV 5090,2
Automotive,Ford Mustang Mach-E 1242,9
Automotive,Ford Mustang Mach-E 4803,4
Automotive,BMW i4 6870,5
Automotive,Nissan Leaf 5225,10
Automotive,Toyota Prius 9048,7
Automotive,Chevrolet Bolt EV 8892,1
Automotive,Nissan Leaf 3415,2
Automotive,Tesla Model 3 4735,5
Automotive,BMW i4 2698,5
Automotive,Chevrolet Bolt EV 3558,4
Automotive,BMW i4 8345,7
Automotive,Nissan Leaf 1785,2
Automotive,Nissan Leaf 1774,5
Automotive,Nissan Leaf 9522,5
Automotive,Toyota Prius 5177,1
Automotive,Tesla Model 3 5462,10
Automotive,Ford Mustang Mach-E 4283,4
Automotive,Ford Mustang Mach-E 435,4
Automotive,Tesla Model 3 7432,8
Automotive,Chevrolet Bolt EV 4108,4
Automotive,Chevrolet Bolt EV 8027,8
Automotive,Tesla Model 3 9996,10
Automotive,Nissan Leaf 5663,10
Automotive,Ford Mustang Mach-E 4619,4
Automotive,Ford Mustang Mach-E 1349,10
Automotive,Ford Mustang Mach-E 7280,1
Automotive,Chevrolet Bolt EV 4147,10
Automotive,Nissan Leaf 9447,5
Automotive,Ford Mustang Mach-E 1598,9
Automotive,Chevrolet Bolt EV 2019,3
Automotive,Tesla Model 3 6908,1
Automotive,Nissan Leaf 7465,4
Automotive,Ford Mustang Mach-E 2073,10
Automotive,Ford Mustang Mach-E 8413,6
Automotive,Toyota Prius 952,7
Automotive,BMW i4 7728,5
Automotive,BMW i4 5964,7
Automotive,Ford Mustang Mach-E 5669,4
Automotive,Toyota Prius 4085,4
Automotive,Tesla Model 3 3673,9
Automotive,Nissan Leaf 9212,9
Automotive,Tesla Model 3 7952,8
Automotive,Chevrolet Bolt EV 4548,5
Automotive,Ford Mustang Mach-E 721,2
Automotive,Nissan Leaf 1940,6
Automotive,Tesla Model 3 1119,8
Automotive,Toyota Prius 8405,8
Automotive,Ford Mustang Mach-E 9419,7
Automotive,Toyota Prius 8498,9
Automotive,Tesla Model 3 9511,7
Automotive,Chevrolet Bolt EV 4127,1
Automotive,Nissan Leaf 3020,2
Automotive,Chevrolet Bolt EV 4880,6
Automotive,Nissan Leaf 3712,6
Automotive,Ford Mustang Mach-E 6381,9
Automotive,Toyota Prius 5943,3
Automotive,Chevrolet Bolt EV 3595,7
Automotive,Nissan Leaf 5942,7
Automotive,Nissan Leaf 7849,2
Automotive,Chevrolet Bolt EV 6326,10
Automotive,Ford Mustang Mach-E 4875,1
Automotive,Chevrolet Bolt EV 7403,5
Automotive,Chevrolet Bolt EV 8435,1
Automotive,Chevrolet Bolt EV 3202,4
Automotive,Tesla Model 3 222,7
Automotive,Tesla Model 3 7407,7
Automotive,Tesla Model 3 3472,3
Automotive,Chevrolet Bolt EV 3866,1
Automotive,BMW i4 3427,4
Automotive,Tesla Model 3 9463,9
Automotive,Nissan Leaf 9149,10
Automotive,Toyota Prius 4435,5
Automotive,BMW i4 1412,10
Automotive,Ford Mustang Mach-E 7992,4
Automotive,Chevrolet Bolt EV 5413,4
Automotive,Toyota Prius 7162,6
Automotive,BMW i4 6946,8
Automotive,Nissan Leaf 946,6
Automotive,Nissan Leaf 520,3
Automotive,Tesla Model 3 1606,10
Automotive,Chevrolet Bolt EV 6337,2
Automotive,Nissan Leaf 8253,2
Automotive,Ford Mustang Mach-E 7711,3
Automotive,Toyota Prius 9776,1
Automotive,Toyota Prius 3480,3
Automotive,Chevrolet Bolt EV 3038,10
Automotive,BMW i4 9134,2
Automotive,BMW i4 5059,1
Automotive,Ford Mustang Mach-E 6675,6
Automotive,Nissan Leaf 9066,9
Automotive,Nissan Leaf 1945,2
Automotive,Chevrolet Bolt EV 3041,3
Automotive,Ford Mustang Mach-E 7720,6
Automotive,Chevrolet Bolt EV 1074,5
Automotive,Chevrolet Bolt EV 8187,7
Automotive,Ford Mustang Mach-E 8277,6
Automotive,Tesla Model 3 5369,1
Automotive,BMW i4 5422,2
Automotive,Nissan Leaf 4516,9
Automotive,Toyota Prius 232,8
Automotive,Chevrolet Bolt EV 7887,6
Automotive,BMW i4 3901,8
Automotive,Nissan Leaf 2500,7
Automotive,BMW i4 5237,9
Automotive,Chevrolet Bolt EV 8528,4
Automotive,Chevrolet Bolt EV 2671,8
Automotive,BMW i4 6827,8
Automotive,Nissan Leaf 9395,6
Automotive,Toyota Prius 1380,4
Automotive,Toyota Prius 9858,5
Automotive,Toyota Prius 5860,9
Automotive,Chevrolet Bolt EV 5457,9
Automotive,Ford Mustang Mach-E 7249,7
Automotive,Nissan Leaf 5295,1
Automotive,Tesla Model 3 2626,4
Automotive,Nissan Leaf 698,4
Automotive,BMW i4 2601,5
Automotive,BMW i4 5504,9
Automotive,Toyota Prius 8104,4
Automotive,BMW i4 8363,4
Automotive,Nissan Leaf 2255,8
Automotive,Chevrolet Bolt EV 3722,6
Automotive,Nissan Leaf 5712,9
Automotive,Ford Mustang Mach-E 8014,6
Automotive,BMW i4 2655,2
Automotive,Nissan Leaf 5204,4
Automotive,Tesla Model 3 8978,1
Automotive,BMW i4 8167,5
Automotive,Tesla Model 3 2018,1
Automotive,Ford Mustang Mach-E 6667,10
Automotive,Tesla Model 3 3363,5
Automotive,Tesla Model 3 7580,10
Automotive,Ford Mustang Mach-E 4407,3
Automotive,Tesla Model 3 5506,3
Automotive,BMW i4 9412,6
Automotive,Tesla Model 3 3591,3
Automotive,Tesla Model 3 5804,2
Automotive,Nissan Leaf 724,1
Automotive,Toyota Prius 7260,8
Automotive,Toyota Prius 7382,10
Automotive,BMW i4 2866,6
Automotive,Chevrolet Bolt EV 1050,9
Automotive,Ford Mustang Mach-E 5709,6
Automotive,Ford Mustang Mach-E 397,2
Automotive,Ford Mustang Mach-E 6224,1
Automotive,Nissan Leaf 5928,3
Automotive,Tesla Model 3 3719,7
Automotive,Tesla Model 3 9093,9
Automotive,Toyota Prius 1760,9
Automotive,Chevrolet Bolt EV 9177,10
Automotive,Ford Mustang Mach-E 2007,10
Automotive,Nissan Leaf 4621,8
Automotive,Chevrolet Bolt EV 8889,8
Automotive,Tesla Model 3 5014,8
Automotive,Nissan Leaf 1710,2
Automotive,Toyota Prius 888,8
Automotive,Ford Mustang Mach-E 1176,2
Automotive,Nissan Leaf 7068,4
Automotive,Toyota Prius 392,9
Automotive,Nissan Leaf 6230,9
Automotive,Nissan Leaf 3597,9
Automotive,Chevrolet Bolt EV 3098,7
Automotive,BMW i4 9502,5
Automotive,Toyota Prius 9952,9
Automotive,Ford Mustang Mach-E 4492,1
Automotive,Tesla Model 3 813,10
Automotive,Nissan Leaf 6999,10
Automotive,Chevrolet Bolt EV 5621,6
Automotive,Toyota Prius 8228,10
Automotive,Nissan Leaf 3362,6
Automotive,BMW i4 1379,10
Automotive,BMW i4 8170,1
Automotive,Tesla Model 3 222,2
Automotive,Tesla Model 3 9752,7
Automotive,Chevrolet Bolt EV 8231,6
Automotive,Tesla Model 3 1045,3
Automotive,Toyota Prius 709,3
Automotive,Chevrolet Bolt EV 7650,3
Automotive,BMW i4 371,3
Automotive,Tesla Model 3 5114,4
Automotive,Tesla Model 3 6456,10
Automotive,Chevrolet Bolt EV 4906,6
Automotive,Nissan Leaf 6515,8
Automotive,Ford Mustang Mach-E 8192,1
Automotive,Toyota Prius 4119,2
Automotive,Nissan Leaf 9558,2
Automotive,Nissan Leaf 9462,3
Automotive,Tesla Model 3 4649,8
Automotive,Chevrolet Bolt EV 3446,1
Automotive,Toyota Prius 4338,9
Automotive,Nissan Leaf 5210,9
Automotive,Nissan Leaf 961,2
Automotive,Chevrolet Bolt EV 5534,8
Automotive,Ford Mustang Mach-E 3542,8
Automotive,Chevrolet Bolt EV 2704,8
Automotive,BMW i4 5805,2
Automotive,Ford Mustang Mach-E 3791,1
Automotive,Chevrolet Bolt EV 2004,5
Automotive,Tesla Model 3 1076,8
Automotive,BMW i4 5901,3
Automotive,BMW i4 6633,5
Automotive,Ford Mustang Mach-E 6387,8
Automotive,Tesla Model 3 3722,8
Automotive,Chevrolet Bolt EV 6088,8
Automotive,BMW i4 8729,9
Automotive,Tesla Model 3 7784,8
Automotive,Chevrolet Bolt EV 8775,9
Automotive,Nissan Leaf 8378,3
Automotive,Ford Mustang Mach-E 7013,2
Automotive,BMW i4 2373,9
Automotive,BMW i4 4006,1
Automotive,Ford Mustang Mach-E 2626,10
Automotive,Tesla Model 3 5313,4
Automotive,Toyota Prius 723,2
Automotive,Toyota Prius 6347,3
Automotive,Ford Mustang Mach-E 1478,3
Automotive,Ford Mustang Mach-E 2614,4
Automotive,Ford Mustang Mach-E 7928,3
Automotive,BMW i4 631,4
Automotive,Ford Mustang Mach-E 449,1
Automotive,Chevrolet Bolt EV 4999,8
Automotive,Nissan Leaf 992,2
Automotive,Toyota Prius 3080,7
Automotive,Ford Mustang Mach-E 7808,7
Automotive,BMW i4 3403,5
Automotive,Chevrolet Bolt EV 6541,6
Automotive,Chevrolet Bolt EV 1019,10
Automotive,Chevrolet Bolt EV 9913,1
Automotive,Nissan Leaf 7549,10
Automotive,BMW i4 3655,5
Automotive,Toyota Prius 1755,7
Automotive,Tesla Model 3 5036,5
Automotive,Ford Mustang Mach-E 1764,2
Automotive,Tesla Model 3 4221,1
Automotive,Nissan Leaf 8142,1
Automotive,Toyota Prius 4900,10
Automotive,Nissan Leaf 2660,5
Automotive,BMW i4 2779,8
Automotive,Chevrolet Bolt EV 4483,10
Automotive,Ford Mustang Mach-E 5629,9
Automotive,Toyota Prius 2480,4
Automotive,BMW i4 320,10
Automotive,Toyota Prius 2149,9
Automotive,Tesla Model 3 7476,8
Automotive,Tesla Model 3 1789,7
Automotive,Ford Mustang Mach-E 9691,4
Automotive,Tesla Model 3 4985,2
Automotive,Tesla Model 3 3109,10
Automotive,BMW i4 5347,10
Automotive,BMW i4 7565,6
Automotive,Toyota Prius 8951,9
Automotive,BMW i4 5712,7
Automotive,Ford Mustang Mach-E 1691,10
Automotive,BMW i4 2430,9
Automotive,Nissan Leaf 5977,10
Automotive,Toyota Prius 2658,9
Automotive,Chevrolet Bolt EV 9625,5
Automotive,Chevrolet Bolt EV 4300,1
Automotive,BMW i4 6097,7
Automotive,Tesla Model 3 6550,9
Automotive,BMW i4 4996,8
Automotive,Ford Mustang Mach-E 8601,6
Automotive,Toyota Prius 4349,1
Automotive,Chevrolet Bolt EV 8115,8
Automotive,Ford Mustang Mach-E 122,6
Automotive,Tesla Model 3 9906,10
Automotive,Ford Mustang Mach-E 8878,2
Automotive,Tesla Model 3 4589,1
Automotive,Ford Mustang Mach-E 1034,8
Automotive,Tesla Model 3 8582,3
Automotive,BMW i4 8147,1
Automotive,Ford Mustang Mach-E 7299,3
Automotive,Tesla Model 3 754,7
Automotive,BMW i4 8704,2
Automotive,Tesla Model 3 5402,1
Automotive,Nissan Leaf 3015,7
Automotive,Toyota Prius 7684,8
Automotive,Tesla Model 3 4424,6
Automotive,Toyota Prius 4535,2
Automotive,Chevrolet Bolt EV 4444,7
Automotive,Ford Mustang Mach-E 7418,7
Automotive,Toyota Prius 9162,5
Automotive,Tesla Model 3 772,7
Automotive,Tesla Model 3 6300,9
Automotive,BMW i4 5226,10
Automotive,BMW i4 2199,2
Automotive,BMW i4 2587,2
Automotive,Nissan Leaf 6984,6
Automotive,Toyota Prius 9612,5
Automotive,Chevrolet Bolt EV 9869,6
Automotive,BMW i4 600,8
Automotive,Toyota Prius 3133,5
Automotive,Toyota Prius 5935,10
Automotive,Nissan Leaf 8784,2
Automotive,Ford Mustang Mach-E 8870,1
Automotive,Tesla Model 3 2672,4
Automotive,Nissan Leaf 1522,9
Automotive,BMW i4 637,6
Automotive,Tesla Model 3 830,10
Automotive,Tesla Model 3 3928,9
Automotive,Nissan Leaf 5093,7
Automotive,Ford Mustang Mach-E 9998,6
Automotive,Tesla Model 3 3341,1
Automotive,Chevrolet Bolt EV 7529,4
Automotive,Nissan Leaf 7461,7
Automotive,Tesla Model 3 98,5
Automotive,Chevrolet Bolt EV 1914,7
Automotive,BMW i4 8925,3
Automotive,Chevrolet Bolt EV 4442,1
Automotive,Toyota Prius 5689,3
Automotive,Toyota Prius 8917,6
Automotive,Nissan Leaf 5448,4
Automotive,Ford Mustang Mach-E 6637,1
Automotive,Chevrolet Bolt EV 6047,5
Automotive,Chevrolet Bolt EV 8770,3
Automotive,Toyota Prius 2318,8
Automotive,Nissan Leaf 9455,1
Automotive,BMW i4 1444,9
Automotive,BMW i4 5619,1
Automotive,Tesla Model 3 1440,1
Automotive,Tesla Model 3 6666,5
Automotive,Ford Mustang Mach-E 7732,1
Automotive,BMW i4 1813,4
Automotive,Tesla Model 3 3945,5
Automotive,Chevrolet Bolt EV 9959,3
Automotive,Chevrolet Bolt EV 8254,2
Automotive,Chevrolet Bolt EV 9093,5
Automotive,BMW i4 4584,1
Automotive,BMW i4 857,2
Automotive,Ford Mustang Mach-E 2302,3
Automotive,Chevrolet Bolt EV 8968,5
Automotive,Nissan Leaf 9963,4
Automotive,Toyota Prius 9773,7
Automotive,Nissan Leaf 6620,3
Automotive,Toyota Prius 3741,9
Automotive,Chevrolet Bolt EV 3808,8
Automotive,Toyota Prius 8930,6
Automotive,Ford Mustang Mach-E 4427,2
Automotive,Toyota Prius 352,3
Automotive,Chevrolet Bolt EV 8572,3
Automotive,Chevrolet Bolt EV 1733,2
Automotive,Ford Mustang Mach-E 8501,7
Automotive,BMW i4 2451,8
Automotive,BMW i4 6177,2
Automotive,Nissan Leaf 1630,4
Automotive,Nissan Leaf 1303,5
Automotive,Toyota Prius 4543,2
Automotive,BMW i4 4871,2
Automotive,Chevrolet Bolt EV 8063,9
Automotive,BMW i4 9164,2
Automotive,BMW i4 3514,4
Automotive,Nissan Leaf 3905,6
Automotive,BMW i4 1052,4
Automotive,Nissan Leaf 6534,7
Automotive,Ford Mustang Mach-E 5434,7
Automotive,Nissan Leaf 1690,9
Automotive,Chevrolet Bolt EV 4228,8
Automotive,Ford Mustang Mach-E 4116,7
Automotive,Nissan Leaf 9030,6
Automotive,BMW i4 3558,2
Automotive,Tesla Model 3 3856,10
Automotive,Toyota Prius 8785,4
Automotive,Tesla Model 3 6818,1
Automotive,Chevrolet Bolt EV 8393,10
Automotive,Nissan Leaf 4060,4
Automotive,Toyota Prius 397,3
Automotive,Toyota Prius 6359,9
Automotive,Chevrolet Bolt EV 9393,3
Automotive,Nissan Leaf 9817,9
Automotive,BMW i4 1624,8
Automotive,Chevrolet Bolt EV 7392,1
Automotive,Toyota Prius 8826,4
Automotive,Tesla Model 3 1301,4
Automotive,Ford Mustang Mach-E 2339,2
Automotive,BMW i4 2171,4
Automotive,Ford Mustang Mach-E 4050,6
Automotive,Nissan Leaf 3052,3
Automotive,BMW i4 8384,3
Automotive,Tesla Model 3 1386,5
Automotive,Nissan Leaf 7556,10
