product_name,category,material_score,carbon_footprint,packaging
Leather Jacket - Model 389,clothing,4,5.7521532016700005,4
Leather Jacket - Model 138,clothing,6,7.313350429525707,2
Leather Jacket - Model 294,clothing,2,4.918017093692956,2
Leather Jacket - Model 461,clothing,6,8.712195763157593,4
Leather Jacket - Model 168,clothing,1,4.068551508321406,2
Leather Jacket - Model 431,clothing,8,4.335453313559012,3
Wool Sweater - Model 257,clothing,4,3.2891929184102464,2
Wool Sweater - Model 478,clothing,5,6.156356820767111,1
Wool Sweater - Model 479,clothing,6,9.786259457744611,1
Wool Sweater - Model 353,clothing,9,4.920195400009744,4
Wool Sweater - Model 492,clothing,5,3.600934467872622,1
Wool Sweater - Model 191,clothing,9,3.7467186151341343,4
Wool Sweater - Model 123,clothing,5,0.7578081731552282,5
Wool Sweater - Model 5,clothing,2,7.833604141252396,4
Wool Sweater - Model 336,clothing,10,2.358290870208407,5
Wool Sweater - Model 415,clothing,9,1.7070890359706985,4
Wool Sweater - Model 349,clothing,10,1.7547007851253198,2
Wool Sweater - Model 367,clothing,4,9.112865467157357,5
Wool Sweater - Model 104,clothing,7,2.868889870514319,1
Wool Sweater - Model 16,clothing,3,5.099489951844759,3
Wool Sweater - Model 108,clothing,5,6.349889512606048,4
Wool Sweater - Model 328,clothing,3,9.735791157205774,1
Wool Sweater - Model 262,clothing,2,6.134996085003166,3
Wool Sweater - Model 164,clothing,8,0.9570459955221917,3
Wool Sweater - Model 61,clothing,2,5.866016914456607,4
Wool Sweater - Model 379,clothing,3,2.5599461812567466,3
Wool Sweater - Model 141,clothing,6,7.7773860889180915,5
Wool Sweater - Model 142,clothing,5,9.043247918261258,2
Wool Sweater - Model 262,clothing,4,0.7813745231949647,5
Wool Sweater - Model 74,clothing,10,4.930332544409839,3
Wool Sweater - Model 420,clothing,8,4.437119672562991,1
Wool Sweater - Model 141,clothing,9,4.731051581800787,5
Wool Sweater - Model 442,clothing,8,6.013700408367927,5
Wool Sweater - Model 477,clothing,7,7.465877958695117,3
Wool Sweater - Model 166,clothing,1,5.91694440996481,4
Wool Sweater - Model 199,clothing,8,3.8446515975200732,3
Wool Sweater - Model 122,clothing,5,3.9511324105410024,5
Wool Sweater - Model 440,clothing,9,7.603703755193027,1
Wool Sweater - Model 332,clothing,6,8.244062852863216,2
Wool Sweater - Model 440,clothing,10,4.548510572985651,1
Wool Sweater - Model 271,clothing,6,5.315169109430114,2
Wool Sweater - Model 493,clothing,7,1.1671908253587588,4
Wool Sweater - Model 107,clothing,6,6.479351861703036,2
Wool Sweater - Model 329,clothing,6,7.386191406786157,2
Wool Sweater - Model 251,clothing,6,2.2717180459536204,3
Wool Sweater - Model 278,clothing,7,3.1254799709614365,3
Wool Sweater - Model 96,clothing,6,3.2860595314062038,2
Wool Sweater - Model 458,clothing,5,9.489702710493791,3
Wool Sweater - Model 13,clothing,2,8.574698134337941,3
Wool Sweater - Model 147,clothing,3,6.557864865289995,3
Wool Sweater - Model 266,clothing,6,9.0496609763153,5
Wool Sweater - Model 4,clothing,8,2.08459653691655,2
Wool Sweater - Model 300,clothing,1,6.486747831380951,5
Wool Sweater - Model 498,clothing,1,2.997851826693535,3
Wool Sweater - Model 427,clothing,9,4.812418599104794,5
Wool Sweater - Model 248,clothing,3,2.718918439809028,4
Wool Sweater - Model 409,clothing,5,9.001336397014974,2
Wool Sweater - Model 369,clothing,7,3.514401802389246,3
Wool Sweater - Model 437,clothing,1,8.591581862723285,2
Wool Sweater - Model 438,clothing,10,5.7323201346662005,3
Wool Sweater - Model 76,clothing,6,5.422261172180745,5
Wool Sweater - Model 58,clothing,2,4.805331471425866,1
Wool Sweater - Model 399,clothing,9,3.4537329842349656,5
Wool Sweater - Model 174,clothing,3,2.8559013575277725,5
Wool Sweater - Model 470,clothing,8,6.733812356924943,4
Wool Sweater - Model 455,clothing,8,8.912050662396718,1
Wool Sweater - Model 72,clothing,10,6.415391727871306,2
Wool Sweater - Model 469,clothing,8,5.812053367568648,3
Wool Sweater - Model 393,clothing,5,6.452313742962979,4
Wool Sweater - Model 298,clothing,2,8.527183049712173,1
Wool Sweater - Model 263,clothing,3,3.7687154111545653,2
Wool Sweater - Model 46,clothing,7,4.728098804797568,1
Wool Sweater - Model 211,clothing,9,0.9643647913130482,2
Wool Sweater - Model 152,clothing,2,1.7385213388106364,4
Wool Sweater - Model 126,clothing,10,2.499640781191207,5
Wool Sweater - Model 204,clothing,1,9.540988414528382,3
Wool Sweater - Model 390,clothing,7,6.294630075134287,2
Wool Sweater - Model 381,clothing,10,7.936939520108562,1
Wool Sweater - Model 96,clothing,9,3.984789603035689,2
Wool Sweater - Model 324,clothing,9,5.41927872050425,1
Wool Sweater - Model 482,clothing,5,9.937745512168041,3
Wool Sweater - Model 185,clothing,2,3.9670619061104837,2
Wool Sweater - Model 466,clothing,1,0.6004476957230924,2
Wool Sweater - Model 383,clothing,3,0.9543006586125811,5
Wool Sweater - Model 417,clothing,1,8.584744814444738,4
Wool Sweater - Model 182,clothing,4,0.551354344422766,3
Wool Sweater - Model 427,clothing,7,7.203729503600651,5
Wool Sweater - Model 318,clothing,8,6.511123054422642,1
Wool Sweater - Model 176,clothing,3,8.779544817342249,5
Wool Sweater - Model 189,clothing,1,2.6226724905302765,1
Wool Sweater - Model 177,clothing,6,7.237673444137504,4
Wool Sweater - Model 200,clothing,5,5.620069299732969,2
Wool Sweater - Model 237,clothing,1,1.2846926108855035,3
Wool Sweater - Model 7,clothing,7,1.1347643659775546,1
Wool Sweater - Model 38,clothing,9,8.312466224822735,1
Wool Sweater - Model 89,clothing,2,8.402922826706634,2
Wool Sweater - Model 394,clothing,5,5.267109843327387,4
Wool Sweater - Model 177,clothing,6,4.888799401180617,2
Wool Sweater - Model 105,clothing,3,1.2231635049175584,5
Wool Sweater - Model 23,clothing,5,7.952463691865891,4
Wool Sweater - Model 401,clothing,4,6.553588566153132,1
Wool Sweater - Model 201,clothing,9,2.673969971470055,2
Wool Sweater - Model 103,clothing,7,5.3383089976941,3
Wool Sweater - Model 165,clothing,10,7.9157384893536635,5
Wool Sweater - Model 390,clothing,9,3.7322042113889005,3
Wool Sweater - Model 454,clothing,6,4.242550028372301,5
Running Shoes - Model 273,clothing,1,3.5283498857348636,4
Running Shoes - Model 471,clothing,7,6.669920086086635,1
Running Shoes - Model 29,clothing,2,6.74673928398293,4
Running Shoes - Model 495,clothing,4,4.359158162462059,4
Running Shoes - Model 275,clothing,6,2.414031435442731,5
Running Shoes - Model 50,clothing,8,5.8318052850086,1
Running Shoes - Model 325,clothing,5,2.761539423469515,1
Running Shoes - Model 345,clothing,9,4.538056950220306,5
Running Shoes - Model 385,clothing,1,4.6314216327828595,1
Running Shoes - Model 224,clothing,8,2.022003143811374,2
Running Shoes - Model 392,clothing,6,5.062009885810803,2
Running Shoes - Model 224,clothing,10,5.119994382168249,4
Running Shoes - Model 272,clothing,4,2.3090710176029585,5
Running Shoes - Model 468,clothing,5,1.971185728549468,1
Running Shoes - Model 190,clothing,10,7.705089492467147,1
Running Shoes - Model 189,clothing,2,9.26316182037676,2
Running Shoes - Model 12,clothing,5,0.9760676939637123,5
Running Shoes - Model 388,clothing,1,8.755730857643288,1
Running Shoes - Model 152,clothing,2,3.166263064018744,5
Running Shoes - Model 199,clothing,2,8.130393816223174,5
Running Shoes - Model 400,clothing,3,1.7020023299334786,4
Running Shoes - Model 92,clothing,7,5.283191613783187,5
Running Shoes - Model 6,clothing,6,3.896086051034231,1
Running Shoes - Model 493,clothing,6,5.291202610404514,1
Running Shoes - Model 265,clothing,9,7.4034134877104,3
Running Shoes - Model 376,clothing,7,5.582780053701334,2
Running Shoes - Model 419,clothing,9,3.9488673540447152,4
Running Shoes - Model 40,clothing,5,1.9135243165254916,1
Running Shoes - Model 266,clothing,2,6.7850306201306845,2
Running Shoes - Model 284,clothing,5,0.8470901714280572,4
Running Shoes - Model 64,clothing,5,1.4829010152637547,5
Running Shoes - Model 412,clothing,1,3.5993675957120295,5
Running Shoes - Model 184,clothing,4,3.9435344673673987,5
Running Shoes - Model 257,clothing,9,2.3490540629948935,3
Running Shoes - Model 36,clothing,3,0.9603511755190854,1
Running Shoes - Model 316,clothing,9,9.048809349987955,3
Running Shoes - Model 322,clothing,2,1.8498961787768209,1
Running Shoes - Model 474,clothing,3,0.9357988251762219,4
Running Shoes - Model 203,clothing,9,5.673958116938058,5
Running Shoes - Model 321,clothing,9,6.463227623943799,1
Running Shoes - Model 295,clothing,4,4.410319640524836,5
Running Shoes - Model 335,clothing,1,1.543461771516157,3
Running Shoes - Model 362,clothing,2,8.698445849731952,2
Running Shoes - Model 349,clothing,5,1.132279066920853,1
Running Shoes - Model 42,clothing,5,9.684871237079026,5
Running Shoes - Model 287,clothing,3,9.706359815344193,2
Running Shoes - Model 147,clothing,10,1.2752871856479353,1
Running Shoes - Model 376,clothing,1,1.4160183443048648,5
Running Shoes - Model 107,clothing,9,1.2025236599164444,5
Running Shoes - Model 252,clothing,3,9.223221028250036,5
Running Shoes - Model 269,clothing,10,5.013875897846723,1
Running Shoes - Model 132,clothing,1,7.537316470715023,2
Running Shoes - Model 139,clothing,3,3.3173528027765253,5
Running Shoes - Model 460,clothing,7,6.3457054191907405,2
Running Shoes - Model 229,clothing,10,2.0505675785285264,4
Running Shoes - Model 69,clothing,4,5.735161965217474,2
Running Shoes - Model 46,clothing,10,7.62052407617124,3
Running Shoes - Model 383,clothing,8,4.331714908225805,5
Running Shoes - Model 20,clothing,1,5.976881489121124,1
Running Shoes - Model 469,clothing,6,6.592292470634436,5
Running Shoes - Model 127,clothing,3,9.426982566969212,5
Running Shoes - Model 181,clothing,7,4.465777143450129,4
Running Shoes - Model 210,clothing,7,2.4728142940980984,2
Running Shoes - Model 107,clothing,6,7.081563550274842,4
Running Shoes - Model 330,clothing,4,4.96071462813146,5
Running Shoes - Model 10,clothing,10,9.635433271730077,2
Running Shoes - Model 193,clothing,8,6.043155291032231,3
Running Shoes - Model 166,clothing,1,9.009324370720543,5
Running Shoes - Model 49,clothing,10,1.0090672071030866,4
Running Shoes - Model 161,clothing,8,7.484148418025089,2
Running Shoes - Model 334,clothing,8,1.91502377096299,1
Running Shoes - Model 248,clothing,9,5.154319178101941,1
Running Shoes - Model 387,clothing,3,4.907040845639763,4
Running Shoes - Model 253,clothing,5,5.5188098102199135,1
Running Shoes - Model 145,clothing,8,5.430315227925276,3
Running Shoes - Model 428,clothing,8,5.072170966646132,2
Running Shoes - Model 244,clothing,5,6.767224800659181,1
Running Shoes - Model 162,clothing,7,3.8272110278732034,1
Running Shoes - Model 54,clothing,9,5.599286313601922,2
Running Shoes - Model 330,clothing,4,5.293925562778202,3
Running Shoes - Model 488,clothing,1,1.321388300183455,2
Running Shoes - Model 491,clothing,6,6.667027253998573,3
Running Shoes - Model 411,clothing,8,8.67370701571236,3
Running Shoes - Model 126,clothing,8,5.0214842585074795,5
Running Shoes - Model 312,clothing,2,4.216554169254005,1
Running Shoes - Model 229,clothing,1,4.085703878407278,5
Running Shoes - Model 463,clothing,7,5.98013870389178,4
Running Shoes - Model 496,clothing,5,8.667775573605155,4
Running Shoes - Model 95,clothing,9,2.661887964084006,4
Running Shoes - Model 456,clothing,9,4.082603350527804,4
Running Shoes - Model 74,clothing,7,9.41467071088238,2
Running Shoes - Model 481,clothing,10,1.6105519999718059,1
Running Shoes - Model 49,clothing,7,3.719328727212904,3
Running Shoes - Model 150,clothing,6,8.549644042061068,2
Running Shoes - Model 272,clothing,10,9.152205215433415,5
Running Shoes - Model 324,clothing,7,4.2412878086541905,2
Running Shoes - Model 251,clothing,10,3.5110922440214054,3
Running Shoes - Model 187,clothing,9,3.2500553524625952,1
Running Shoes - Model 144,clothing,5,7.114477362505498,4
Running Shoes - Model 236,clothing,6,4.185049327164723,1
Shampoo - Model 351,beauty,8,9.753218596759412,1
Shampoo - Model 139,beauty,4,2.0019173102640564,3
Shampoo - Model 399,beauty,10,9.921866463660823,1
Shampoo - Model 275,beauty,9,7.13266536186749,3
Shampoo - Model 420,beauty,4,3.8707956745308443,3
Shampoo - Model 21,beauty,1,2.5011887230919907,1
Shampoo - Model 482,beauty,1,5.791216839159369,5
Shampoo - Model 405,beauty,10,4.4558260254545825,5
Shampoo - Model 81,beauty,10,4.369429933817573,4
Shampoo - Model 349,beauty,4,1.6649929557747103,4
Shampoo - Model 25,beauty,8,3.984981527165069,1
Shampoo - Model 377,beauty,4,9.354602321542783,5
Shampoo - Model 322,beauty,7,9.633924066346667,4
Shampoo - Model 43,beauty,7,5.434602809261097,3
Shampoo - Model 354,beauty,2,5.233014896306976,4
Shampoo - Model 5,beauty,6,2.6694461409959,5
Shampoo - Model 88,beauty,1,5.34452445069712,1
Shampoo - Model 214,beauty,2,6.94422170233978,4
Shampoo - Model 279,beauty,4,4.098400470844814,3
Shampoo - Model 266,beauty,7,0.7400026129215865,5
Shampoo - Model 56,beauty,3,3.3998658012544984,3
Shampoo - Model 135,beauty,3,0.7862029673059557,1
Shampoo - Model 357,beauty,5,5.35107157928683,3
Shampoo - Model 375,beauty,1,2.3750495885033223,4
Shampoo - Model 85,beauty,10,4.329799032584035,1
Shampoo - Model 142,beauty,2,1.6737103643899451,4
Shampoo - Model 465,beauty,2,1.9977133527297226,3
Shampoo - Model 356,beauty,7,2.9631371177158665,2
Shampoo - Model 193,beauty,7,5.33428150272084,4
Shampoo - Model 160,beauty,7,5.050005695090612,3
Shampoo - Model 344,beauty,5,4.448658079318438,5
Shampoo - Model 109,beauty,6,6.448488042986669,5
Shampoo - Model 439,beauty,6,8.476834277193614,3
Shampoo - Model 290,beauty,10,9.258069526380774,4
Shampoo - Model 161,beauty,2,1.6695554127751797,5
Shampoo - Model 71,beauty,4,5.567748469188647,4
Shampoo - Model 188,beauty,5,1.7894776429557688,2
Shampoo - Model 387,beauty,7,8.745338296112685,4
Shampoo - Model 82,beauty,2,7.12671063260747,2
Shampoo - Model 165,beauty,4,2.7335618542387627,3
Shampoo - Model 146,beauty,3,1.1574688834046778,1
Shampoo - Model 240,beauty,5,3.920665389667647,3
Shampoo - Model 359,beauty,1,6.8979625041825186,5
Shampoo - Model 277,beauty,7,7.966333646875547,5
Shampoo - Model 33,beauty,3,1.1629450684378526,5
Shampoo - Model 214,beauty,7,3.677883372492859,2
Shampoo - Model 330,beauty,1,7.874823629780313,3
Shampoo - Model 498,beauty,3,4.276512103401444,3
Shampoo - Model 356,beauty,5,9.327463089368237,1
Shampoo - Model 198,beauty,10,0.8048988657726983,1
Shampoo - Model 464,beauty,7,0.8065041605743708,2
Shampoo - Model 36,beauty,5,2.868323744636291,2
Shampoo - Model 403,beauty,7,9.141258096081096,1
Shampoo - Model 332,beauty,2,1.8586929084816521,1
Shampoo - Model 258,beauty,3,8.096604962838299,4
Shampoo - Model 202,beauty,9,5.778248960710598,1
Shampoo - Model 209,beauty,7,1.5204679747221268,5
Shampoo - Model 458,beauty,2,2.5902575678686337,5
Shampoo - Model 269,beauty,3,8.415303558562503,4
Shampoo - Model 39,beauty,2,7.5987813360465974,2
Shampoo - Model 457,beauty,4,2.3078364494888626,2
Shampoo - Model 44,beauty,5,9.627304412177589,1
Shampoo - Model 371,beauty,8,9.113057130047734,4
Shampoo - Model 374,beauty,1,0.7070314041438743,4
Shampoo - Model 186,beauty,1,1.6059318228923767,5
Shampoo - Model 448,beauty,3,5.896345433579588,2
Shampoo - Model 324,beauty,7,1.1143141384109216,3
Shampoo - Model 311,beauty,4,2.105827557023126,4
Shampoo - Model 141,beauty,9,4.338807557093135,3
Shampoo - Model 21,beauty,7,3.2920104691536025,4
Shampoo - Model 121,beauty,7,3.6287619115170617,4
Shampoo - Model 365,beauty,5,8.478098330426576,3
Shampoo - Model 108,beauty,4,0.8547972849134913,4
Shampoo - Model 262,beauty,5,1.3949988059273102,4
Shampoo - Model 229,beauty,2,2.50991739438476,5
Shampoo - Model 149,beauty,3,2.786038138886685,1
Shampoo - Model 208,beauty,1,1.6599347181990167,4
Shampoo - Model 218,beauty,8,6.053242376184079,4
Shampoo - Model 87,beauty,4,6.622197572057744,5
Shampoo - Model 137,beauty,8,2.6902171365642507,4
Shampoo - Model 142,beauty,6,3.4998563954039823,1
Shampoo - Model 19,beauty,1,5.197685409267605,5
Shampoo - Model 200,beauty,3,2.232068564267205,4
Shampoo - Model 406,beauty,10,5.112727495560575,4
Shampoo - Model 488,beauty,10,4.382777343772947,3
Shampoo - Model 141,beauty,2,7.9027334716428115,4
Shampoo - Model 15,beauty,5,0.6177270237258128,3
Shampoo - Model 469,beauty,5,6.634794214645896,2
Shampoo - Model 319,beauty,8,2.9839171424991884,5
Shampoo - Model 350,beauty,5,6.483416301478746,3
Shampoo - Model 279,beauty,1,2.817885559095011,5
Shampoo - Model 33,beauty,8,3.7518868769764158,5
Shampoo - Model 51,beauty,10,9.332650529601027,4
Shampoo - Model 276,beauty,9,8.412487170080624,1
Shampoo - Model 192,beauty,2,8.05689640802733,2
Shampoo - Model 201,beauty,4,5.736435070784667,2
Shampoo - Model 152,beauty,8,7.998322876291105,5
Shampoo - Model 98,beauty,7,1.279045941597143,3
Shampoo - Model 394,beauty,10,7.583068337593663,5
Shampoo - Model 403,beauty,8,2.552123524585757,2
Conditioner - Model 441,beauty,1,3.7185141928333802,2
Conditioner - Model 281,beauty,3,4.410323286311603,3
Conditioner - Model 150,beauty,1,2.1503931938453156,5
Conditioner - Model 395,beauty,2,2.9719747874859954,2
Conditioner - Model 126,beauty,6,8.422705115362866,5
Conditioner - Model 333,beauty,5,2.9443320622189026,2
Conditioner - Model 63,beauty,7,7.252803306671441,4
Conditioner - Model 350,beauty,2,8.187339016631821,3
Conditioner - Model 130,beauty,9,8.66136932056378,2
Conditioner - Model 198,beauty,2,8.555629747338422,1
Conditioner - Model 324,beauty,2,7.618187814006096,2
Conditioner - Model 8,beauty,9,1.9020595010081833,5
Conditioner - Model 377,beauty,5,4.964314615088189,3
Conditioner - Model 181,beauty,2,9.603362499292409,1
Conditioner - Model 351,beauty,7,6.539004664025987,5
Conditioner - Model 94,beauty,3,6.626725419695893,2
Conditioner - Model 228,beauty,3,8.591502758624076,2
Conditioner - Model 6,beauty,6,6.079874058367872,3
Conditioner - Model 390,beauty,5,5.00787026041683,4
Conditioner - Model 361,beauty,1,0.6108151520771581,3
Conditioner - Model 467,beauty,3,8.385719491013052,5
Conditioner - Model 205,beauty,4,7.765481877225586,1
Conditioner - Model 187,beauty,8,3.2570646638333614,2
Conditioner - Model 301,beauty,9,5.2476040966211785,5
Conditioner - Model 297,beauty,1,2.1258510498851373,1
Conditioner - Model 149,beauty,8,1.2146775905182303,1
Conditioner - Model 54,beauty,3,7.321875113474258,5
Conditioner - Model 25,beauty,10,3.1143556924919844,4
Conditioner - Model 72,beauty,1,4.853349515012242,5
Conditioner - Model 373,beauty,10,6.922339643626341,3
Conditioner - Model 463,beauty,7,1.628589656243084,1
Conditioner - Model 347,beauty,9,9.841325274358706,5
Conditioner - Model 143,beauty,6,1.844338522914782,3
Conditioner - Model 407,beauty,10,2.503375464294092,2
Conditioner - Model 73,beauty,1,1.1620468190081328,5
Conditioner - Model 224,beauty,5,6.407701609223206,3
Conditioner - Model 122,beauty,5,3.8791053419291237,4
Conditioner - Model 330,beauty,6,3.659625565287902,4
